City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
148,kingston,17.997,-76.7936,308.84,55,20,11.32,JM,1689371326
149,brinkmann,-30.8659,-62.0374,283.14,81,52,3.43,AR,1689371341
150,saipan,15.1355,145.701,301.84,100,40,7.2,MP,1689370903
151,kayangel,8.0823,134.7173,302.21,77,100,7.07,PW,1689371499
152,vorgashor,67.5833,63.95,281.85,70,9,2.56,RU,1689371499
153,fuglafjordur,62.244,-6.814,282.41,84,28,2.88,FO,1689371501
154,tuy hoa,13.0833,109.3,299.16,80,96,6.31,VN,1689371501
155,igarka,67.4667,86.5833,280.96,63,100,2.8,RU,1689370921
156,villa emilio carranza,19.9667,-96.6,305.99,57,27,8.73,MX,1689371502
157,tazovsky,67.4667,78.7,281.5,68,100,2.37,RU,1689371101
158,yelizovo,53.1873,158.3805,285.23,100,100,3.13,RU,1689371502
159,laem sing,12.4816,102.0738,300.44,84,100,5.2,TH,1689371503
160,horta,38.5333,-28.6333,293.95,82,20,2.57,PT,1689370930
161,zhangjiakou shi xuanhua qu,40.6103,115.0447,293.46,61,2,5.35,CN,1689371503
162,klaksvik,62.2266,-6.589,282.66,81,12,2.78,FO,1689371504
163,al kharj,24.155,47.3346,308.47,7,44,4.53,SA,1689371504
164,ar ruways,24.1103,52.7306,306.11,70,70,3.8,AE,1689371505
165,karliova,39.2983,41.0142,289.21,58,0,2.93,TR,1689371505
166,greenville,35.6127,-77.3663,302.17,88,0,3.6,US,1689371506
167,kudahuvadhoo,2.6708,72.8944,300.64,75,0,0.56,MV,1689371506
168,qaqortoq,60.7167,-46.0333,280.81,85,100,1.31,GL,1689371506
169,kapuskasing,49.4169,-82.4331,294.2,83,75,6.17,CA,1689370943
170,noosa heads,-26.3833,153.15,287.78,61,33,2.87,AU,1689370976
171,chernyshevskiy,63.0128,112.4714,279.88,56,11,2.66,RU,1689370912
172,christchurch,-43.5333,172.6333,282.27,100,83,1.03,NZ,1689371293
173,puerto armuelles,8.2833,-82.8667,300.42,84,100,1.34,PA,1689371508
174,mosty,53.4122,24.5387,287.36,73,43,1.17,BY,1689371508
175,mga,59.75,31.0667,290.84,79,100,1.97,RU,1689371508
