City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
483,hotan,37.0997,79.9269,30.31,12,0,0.51,CN,1689386089
484,ola,59.5833,151.2833,21.75,69,9,2.49,RU,1689386089
485,mao,39.8885,4.2658,24.31,83,0,2.06,ES,1689386090
486,yanbu,24.0891,38.0637,30.02,30,0,2.57,SA,1689386090
487,tanout,14.9709,8.8879,30.19,37,99,4.77,NE,1689386090
488,trincomalee,8.5711,81.2335,28.03,75,63,7.81,LK,1689386091
489,keren,15.7778,38.4581,23.26,62,51,1.36,ER,1689386091
490,severo-yeniseyskiy,60.3725,93.0408,14.19,45,9,2.46,RU,1689386091
491,padangsidempuan,1.3667,99.2667,25.66,67,85,1.36,ID,1689386092
492,avsyunino,55.5652,39.1232,12.8,95,100,1.52,RU,1689386092
493,correntina,-13.3433,-44.6367,21.58,38,2,0.79,BR,1689386092
494,zhanaozen,43.3,52.8,23.61,28,0,2.95,KZ,1689385803
495,letterkenny,54.95,-7.7333,13.47,99,100,1.41,IE,1689386093
496,salym,60.0625,71.4789,14.44,56,100,4.78,RU,1689386093
497,yamrat,10.1116,9.826,23.49,66,93,0.97,NG,1689386093
498,bamiantong,44.9333,130.5333,21.24,81,96,2.35,CN,1689386094
499,mizdah,31.4451,12.9801,22.63,47,0,2.38,LY,1689386094
500,arraias,-12.9288,-46.9437,22.24,31,0,1.49,BR,1689386095
501,sao geraldo do araguaia,-6.4006,-48.555,25.4,47,2,0.52,BR,1689386095
502,yanam,16.7333,82.2167,28.54,79,100,1.74,IN,1689386095
503,turochak,52.2576,87.1224,24.58,53,77,1.7,RU,1689386097
504,wuchuan,21.4571,110.7659,30.52,68,100,2.52,CN,1689386097
505,lerwick,60.1545,-1.1494,15.0,91,100,6.77,GB,1689386097
506,hillsboro,45.5229,-122.9898,34.12,29,0,2.68,US,1689385380
507,lake jackson,29.0339,-95.4344,30.02,78,20,5.66,US,1689386099
508,castillos,-34.1667,-53.8333,6.58,81,100,2.25,UY,1689386099
509,northam,51.0333,-4.2167,15.77,95,60,8.96,GB,1689386099
510,sosnogorsk,63.6023,53.8817,14.01,70,70,0.65,RU,1689386100
511,essaouira,31.5125,-9.77,21.72,82,0,3.6,MA,1689386100
512,fort-shevchenko,44.5086,50.263,24.5,61,0,4.1,KZ,1689386100
513,almeirim,-1.5233,-52.5817,24.14,87,20,1.41,BR,1689386101
514,mejit,10.2753,170.8646,28.34,77,86,7.01,MH,1689386101
515,bom jesus,-9.0744,-44.3586,22.46,39,11,1.28,BR,1689386101
516,leer,53.2316,7.461,20.52,77,100,5.9,DE,1689386102
517,papao,-17.75,-149.55,28.82,65,0,2.56,PF,1689386102
518,bati,11.1833,40.0167,22.58,49,3,2.35,ET,1689386103
519,gillette,44.2911,-105.5022,22.51,44,0,5.66,US,1689386103
520,riohacha,11.5444,-72.9072,28.29,70,100,6.38,CO,1689386104
521,lamu,-2.2717,40.902,22.12,86,15,6.43,KE,1689386106
522,majene,-3.5403,118.9707,27.76,72,26,6.53,ID,1689386107
523,spittal an der drau,46.8,13.5,19.14,93,8,1.59,AT,1689386107
524,shasta lake,40.6804,-122.3708,43.2,19,0,2.13,US,1689386108
525,igarka,67.4667,86.5833,6.24,89,100,4.26,RU,1689386108
526,el sauzal de rodriguez,31.9,-116.6833,20.23,73,65,2.04,MX,1689386109
527,nova vicosa,-17.8919,-39.3719,22.91,82,100,7.63,BR,1689386109
528,xiongzhou,25.1167,114.3,34.49,56,87,0.45,CN,1689386109
529,alice springs,-23.7,133.8833,22.75,31,0,0.51,AU,1689386110
530,waingapu,-9.6567,120.2641,27.56,61,6,6.14,ID,1689386110
531,faro,37.0194,-7.9322,22.32,78,0,3.6,PT,1689386110
532,magadan,59.5667,150.8,21.41,70,7,1.86,RU,1689386111
533,itarantim,-15.6597,-40.0656,19.2,97,11,1.63,BR,1689386112
534,kasrawad,22.1333,75.6,26.78,83,100,4.25,IN,1689386112
535,medicine hat,50.0501,-110.6683,24.24,43,100,3.6,CA,1689386085
536,kedougou,12.5579,-12.1743,24.93,81,60,1.41,SN,1689386112
537,edd,13.9297,41.6925,31.87,57,47,2.75,ER,1689386113
538,urucui,-7.2294,-44.5561,24.85,41,3,1.87,BR,1689386113
539,anaconda,46.1285,-112.9423,25.55,46,5,1.08,US,1689386114
540,illizi,26.4833,8.4667,28.89,12,0,4.79,DZ,1689386114
541,pathein,16.7833,94.7333,25.9,89,100,2.54,MM,1689386114
542,nouadhibou,20.931,-17.0347,23.99,83,35,6.69,MR,1689386115
543,glace bay,46.1969,-59.957,18.94,94,20,1.54,CA,1689385952
544,huangmei,30.1924,116.025,30.18,65,96,2.13,CN,1689386115
545,hafar al-batin,28.4328,45.9708,31.32,14,0,1.54,SA,1689386116
546,strelka,58.0728,93.0344,19.65,50,50,3.46,RU,1689386116
547,valdivia,-39.8142,-73.2459,5.05,94,45,0.53,CL,1689386116
548,kenora,49.8167,-94.4337,18.54,63,75,5.14,CA,1689386117
549,santa barbara,34.7333,-120.0343,22.35,49,0,3.09,US,1689386117
550,carnarvon,-24.8667,113.6333,16.37,50,0,10.62,AU,1689386117
551,naze,28.3667,129.4833,29.51,80,100,7.26,JP,1689386098
552,brisas de zicatela,15.8369,-97.0419,27.75,76,100,1.99,MX,1689386118
553,argo,37.6333,22.7333,29.74,32,0,1.69,GR,1689386119
554,kill devil hills,36.0307,-75.676,28.32,82,0,6.69,US,1689386120
555,ixtapa,20.7,-105.2,29.57,84,75,1.54,MX,1689385760
556,kapa'a,22.0752,-159.319,29.18,72,20,5.66,US,1689386121
557,kununurra,-15.7667,128.7333,28.99,37,0,3.6,AU,1689386121
558,kinablangan,7.6947,126.5503,31.17,59,92,1.7,PH,1689386122
559,anna regina,7.2644,-58.5077,27.03,82,98,3.67,GY,1689386122
560,bandon,51.7469,-8.7425,13.77,97,23,2.89,IE,1689386123
561,iwanai,42.9744,140.5089,19.11,97,100,3.82,JP,1689386123
562,kasongo-lunda,-6.4667,16.8167,20.22,48,0,0.19,CD,1689386123
563,kaitong,44.8135,123.15,16.91,94,100,8.27,CN,1689386124
564,rey bouba,8.6724,14.1786,22.84,88,100,0.89,CM,1689386124
565,sungailiat,-1.85,106.1333,27.57,72,99,2.13,ID,1689386125
566,long beach,33.767,-118.1892,34.06,65,0,4.63,US,1689386076
567,aromashevo,56.8602,68.6375,16.36,84,100,1.35,RU,1689386125
568,chaiyaphum,15.75,102.0,31.14,76,100,5.06,TH,1689386125
569,port-gentil,-0.7193,8.7815,22.0,87,22,4.67,GA,1689386126
570,kudahuvadhoo,2.6708,72.8944,27.85,73,4,0.6,MV,1689386126
571,ardanuc,41.1274,42.0629,17.45,74,0,1.4,TR,1689386126
572,ko lanta,7.5336,99.0865,28.23,79,98,7.19,TH,1689386127
573,port alfred,-33.5906,26.891,17.19,42,100,6.14,ZA,1689386127
574,willows,39.5243,-122.1936,41.36,8,0,2.38,US,1689386127
575,elizabethtown,37.694,-85.8591,27.05,80,0,1.54,US,1689386128
576,el nido,11.1858,119.3956,27.88,83,98,10.95,PH,1689386128
577,kem',64.9555,34.5793,13.35,95,30,2.31,RU,1689386128
578,gobabis,-22.45,18.9667,7.69,53,0,4.72,NA,1689386129
579,vilyuysk,63.7553,121.6247,6.64,90,100,5.35,RU,1689386129
580,sandnessjoen,66.0217,12.6316,10.29,79,100,5.86,NO,1689386129
